title,id,rate,review
북방에 피어난 꽃,kag***,0,난 그래....그냥 그랬어요... 내서재에서 지우는걸로;;;;;
북방에 피어난 꽃,llp***,0,와 진짜 재미없어.. 외전까지 산 나를 반성합니다ㅜ
북방에 피어난 꽃,lah***,0,남주 여주 무매력에 스토리까지 지루해요.
북방에 피어난 꽃,pin***,1,그냥 잼나게 읽었어요.
북방에 피어난 꽃,cla***,1,스토리는 허술하지만 나름 재미있었어요
북방에 피어난 꽃,ska***,0,난 그래 그랫다구요
북방에 피어난 꽃,eh9***,0,작가님 필력은 좋으신데 캐릭터나 줄거리가 따라가지 못하는것 같네요. 여주가 초반부에 기억상실에 걸리면서 결말에 기억을 되찾다보니 중반부의 여주는 다른사람처럼 느껴집니다. 마치 남주는 한명인데 여주가 두 명인 느낌이라 감정이입이 잘 안됩니다. 거기다가 남주 여주의 감정이 절절하다기보다는 걍 밍숭맹숭한 느낌이라 많이 아쉽습니다.
북방에 피어난 꽃,coo***,1,어른을 위한 동화같은 느낌이네요. 바람직하고 예쁜 여주에 듬직+우직한 남주~  잘 읽었습니다.
북방에 피어난 꽃,bea***,1,아르제 알피어스 아제르바 아일린..작명이 좀 거슬려요..죄 아로 시작되는..작명이 거슬리긴 첨 입니다만..큰 덩치의 힘세고 여주 한정 다정한 공작님과 작고 예쁘고 당찬 여주의 이야기 잘 봤네요.
북방에 피어난 꽃,anx***,0,잔잔한게아니라 뻔해요
북방에 피어난 꽃,vio***,1,읽는 내내 행복한 기분으로 푹 빠져들어서 좋았어요.
북방에 피어난 꽃,kkd***,1,그럭저럭 볼만합니다.홀덴이 젤 멋지네요.ㅋㅋ
북방에 피어난 꽃,sh1***,0,음.. 남주초반에는 좋았는데 보다가 답답해서 휙휙 넘겼어요.. 자상하긴 한데 하.. 굉장히 답답해요 이 책 살 돈으로 베라먹는게 더 행복할거예요
북방에 피어난 꽃,cha***,1,개취인데 재밌어요 ㅋㅋ남주가 너무 듬직하고 사랑스럽네요^^
북방에 피어난 꽃,joy***,1,복잡하지도 않은 배경이나 사물을 나열하고 몇장지나 꼭짚어 설명하는 반복과 급박하게 돌아가는 사건들인데도 불구하고 긴장감이 없어요.그냥 스토리만 이어지다 끝이구나 하는 느낌.
북방에 피어난 꽃,dis***,0,남주 말투도 거슬리고 문장이 뚝뚝 끊어지는 그림일기같은 느낌이라 잘 안읽히네요. 기대 없이 봤는데도 이정도라니...
북방에 피어난 꽃,por***,0,4점넘게 주신분들은 나만 당할수 없다 이거죠?? ㅎㅎ 저 처럼 평점에 낚인 분들 위해 리뷰 남김니다.  혹시나 하지 마시고 미리보기에서 멈추세요.  꿈많은 여고생이 친구들한테 보여주려고 시험기간에 공부안하고 밤새서 쓴 글같아요.  그럼에도 불구하고 저처럼 구매버튼 눌르시는분을 위해 미리 위로 드립니다.
북방에 피어난 꽃,moo***,1,어.. 리뷰 보고 샀지만 리뷰 모두 수긍이 가네요.ㅎㅎ 뭔가 읽는 재미가 있는데... 설정에 구멍도 많고.. 그래도 남주가 괜찮아서인가.. 계속 보게 되기는 하는데.. 밋밋한 것이 조금 아쉽고.. 뻔한 내용이긴 한데.. 미소 띠면서 보게 되는 따뜻함 같은 것이 있는 것 같고.. 뭐 여튼 돈이 아깝지는 않았어요.ㅎㅎ 필력 설정 중요시 하시는 분들께는 추천 안드려요..
북방에 피어난 꽃,ban***,1,"평균 별점이 낮은거 같아서 5점! 요즘 읽은것들이 너무 현찮아서 인지 전형적인 부분이 많지만 그안에서도 소소한 재미들과, 혀가 마비될거같은 달달함, 대형견공은 취향이 아니었는데 매력있게 느껴져서 간만에 몰입해서 즐겁게 읽었어요. 갠 생각인데 여기서 숨겨진 복병은 눈퍼먹는 홀덴인듯.....이자식ㅋㅋㅋㅋㅋㅋㅋ 귀여워"
북방에 피어난 꽃,suh***,1,오랜만에 힐링되는 소설이었습니다
북방에 피어난 꽃,k1p***,1,우와~~재밌네요 전 외전은 잘 안보는데 외전보러갑니다 별정이 너무 낮은데요~? 전 4.5드리고 시프네요 편하고 따뜻하게 볼 수 있는 작품입니다 참고로 전 피폐물 안 좋아하는 1인입니다요
북방에 피어난 꽃,sip***,0,"음... 충분히 맛있을수있는 주제가 이렇게나 재미없다니, 굉장히 슬프다고밖에는 할 말이 없습니다. 둘 사이를 차곡차곡 쌓아가야하는 대화에서 말이 뚝뚝 끊기니 소설 캐릭터들이 대본을 들고 읽고있는것마냥 재미가 하나도 없었어요. 여자주인공이 의문을 제시하면 그걸 자연스럽게 이어가야하는데 그냥 바로 다음말에서 수긍을 해버리니 정말... 이럴거면 뭐하러 말을 꺼냈냐고 화내고싶을정도 ㅋㅋㅋㅋ 딱히 힐링도... 안되고... 그냥 캐릭터들 둘이 너무 재미가 없었어요..."
북방에 피어난 꽃,hyu***,0,으음... 역시 로설은 취향이겠죠.  저는 클리셰로 점철된 뻔한 소설을 읽는 기분이었어요. 문제는 너무 뻔한 내용인데 msg친 것 같지도 않아서 좀 지루하게 느껴지기도하고요.  제가 느끼기엔 작가님 필력이 과히 뛰어나거나 하지도 않아서 이야기를 이끌어나가는데 좀 부족하지않나 하는 생각도 들었고요.  문제는 이러니 도저히 페이지가 안넘어갑니다. 다시 읽을지는 모르겠어요.
북방에 피어난 꽃,gad***,0,너무 허술해요. 평이하다는 표현이 있던데 평이하단 말도  과찬인듯해요.
북방에 피어난 꽃,rnj***,0,지루하고 밋밋하고.....큰 갈등도 사고도 없는데 분량은 생각보다 많아서 훨씬 더 지루한 느낌
북방에 피어난 꽃,nic***,1,곰같은 외모의 절륜한 다정남 좋네요 ㅎㅎ 여주가 답답하지 않아서 좋았어요. 짧은데 전 지루하지 않고 재밌게 잘 봤어요~
불순한 계약,pyy***,0,집나간 남주의 매력을 찾습니다 태거랑 비슷하다는 글을 본것 같은데...태거를 너무 재밌게 봐서.. 어차피현로에서 소재는 다 비슷하니까요 그건 그렇게 문제되지 않았어요 근데 중요한건 저는 남주의 매력이 뭔지 모르겠어요 자기 스스로에게 자신있고 멋대로인 남자 싫어하는건 아닌데...여주를 지가 쥐고 흔들려는게 좀 매력이 없어요 매력있게 표현할수 있었을텐데 읽는 내내 왜저래?? 그리고 여주는 어느부분에서 넘어간건데?? 자존심 박살내는 남자가 갑자기 신경쓰인다고!!?? 1권보고 아 좀 쎄한데..그래도 2권까지는 읽어보자 했는데 아..그래도 매력을 못찾겠어요 집나간 남주의 매력을 찾아요ㅠ 이 소설은 남주캐릭이 그다지 받아들여지지는 않은것 같아요
불순한 계약,bet***,1,남주의 인내력에 박수를
불순한 계약,coc***,1,재미있게 잘봤어요 제삼자의 입장이 되어 생각하는거 멎지네요
불순한 계약,wio***,0,"좋아하는 키워드에 인기 많아서 읽었는데 너무 지루하고 재미가 없어요.... 대사가 너무 적고, 대사에 비해 속마음이 많이 써져있어서 가독성이 떨어지네요.. 미리보기 안하고 그냥 샀는데 하고살걸 후회중ㅜㅠ 미리보기 꼭 하고 사세요"
불순한 계약,mes***,1,아~~ 스토리중심 너무 조아~~ 주말에 너무 행복하게 잘 읽었어요 작가님 책 도장깨기해야겠어요 외전까지 꽉차서 최고최고
불순한 계약,sil***,1,장르소설 아닌 작품도 잘 쓰실 것 같아요. 구성 줄거리 인물 개연성 정말 탄탄하고요 19금 없어도 충분히 승산 있는 작품같아요. 정말 만족합니다.
불순한 계약,dar***,1,오 재밌는데요.전 이런 필력있는 작가님들이 좋더라고요.읽으면서 징~~~하는 느낌이 드는 구절이 있는 캬~~~~~.잘봤습니다~~
불순한 계약,sto***,0,"1권, 2권에서 보이는 남주의 말투와 행동, 그에따라 반응하는 여주의 태도ㅠ 단순히 올드하다거나 시대착오적이라고 표현하기에는 많이 거슬리네요. 그나마, 별점 2점을 준 것은 3권 때문이었어요. 왜냐하면, 남주 상황이 최악인데도 감정적인 글의 묘사가 너무 신파스럽지 않고, 과도하게 매몰되지 않아서 좋았거든요. 그 외에는 뭐,  사실 다들 이 작품이 훌륭하다고 좋다는 평인지라ㅠ 저만 리뷰에 속은 기분이고. 슬프네요. 훌쩍~ㅠ"
불순한 계약,gjf***,1,장편은 안보는데 어느새 외전까지 읽어버렸네요
불순한 계약,mel***,0,"전체적으로는 내용이 허술하지는 않아요 그러나 남주가 넘 일방적이고  여주가 넘 끌려다니는 거 같아요.. 다른 사람들한테는 강단있게 굴면서 왜 남주 앞에서는 싫다는 말을 못할까요...?ㅎ 첫 관계씬이 넘 뜬금없이 이루어지는거 같고 여주가 쉽게 허락하는데 ""엥?"" 이런 느낌 ㅎ"
불순한 계약,inh***,1,늦게까지 보게 만듭니다
불순한 계약,myj***,0,평이 너무 좋네요....  제가 좋아하는 소재(여주바라기+능력녀)인데  읽는데 좀 지루했어요 ㅠㅠ  어떤 상황에서 그 상황안에 속한 등장인물들의 속마음 그리고 행동 전부 쓰셔서.....실제로 5분 사이에 있었던 일을 읽는데 10분 걸리는 느낌 ㅠㅠ  그리구 남주가 여주한테 집착하는 이유는 언제 나오나유 2권 중간읽는 중인데 몰라서 그런건지.... 자꾸 남주가 여주한테 집착하는데 왜 저렇게 과롭히는것만 같은지....
불순한 계약,ene***,0,1권 보는중인데 비문에 오타까지 너무 많아요.. 그리고 결재가 자꾸 결제라고 나오는데 너무 거슬려요
불순한 계약,kay***,1,존잼 로태기 극복소설 추천해요
불순한 계약,kko***,1,이섭의 연애 이후 돈아깝지않은 작품이네요~ 작가님 또 다르작품도 보고싶어요
불순한 계약,dys***,1,평이좋아 일단 구매해요....
불순한 계약,win***,1,"독특한 남주와 탄탄한 스토리에 반전까지!! 작가님이 준비와 고민 많이 하신 것 같은 묵직한 소설이예요! 오랜만에 설레이며 정주행하며 보았어요! 남주의 독특한 화법은 초반에는 열받지만(?) 밀당처럼 몰입 및 빠져들게 만드는 매력이 큽니다^^ (고도그룹자매 화법도 엄지척!!) 다만, 외전이 너무 너무 너무 아쉬웠어요ㅠㅠ 전 둘의 알콩달콩을 더 보고픈맘이 큽니다!! 다른이들 말고 오로지 둘에게만 집중된 외전2 더 주세요ㅠㅠ! (그땜시 별1개는 보관!)"
불쌍한 아이,jio***,1,재미납니다.재미납니다
불쌍한 아이,cra***,1,뭔가 빠진거같아요..뭐지 이므ㅓㄴ가가
불쌍한 아이,rad***,0,우유양님꺼 좋아하는데 이건 무슨소린지..지루하고 이상
불쌍한 아이,rhh***,1,작가님 천재 맞죠? 천재아닌이상 이런 전개라니 ㄷㄷㄷ 작가님작품중 색계 가장 애정했는데 추가요 ㄹㄹ 돈ㅈㅣ랄하는거좋아해서 그부분도좋았고  여주가 최악의상황을 자꾸 상상하는게 불쌍하명서 은근 커엽 다읽고나니 불쌍한아이 제목 끝내주게잘지었다 감탄나왔어오 그리고 왜 사랑에빠지냐는분들도 계시던데 당연히 여주가 귀엽고존예니까
불쌍한 아이,smo***,0,좋아하는 작가님인데...실망입니다. 내용의 전개가...하나도 궁금하게 하지 않네요.
불쌍한 아이,ljk***,1,결국 여주는 본인의 가문이 뭔지는 모르는군요.. 사람들이 왜 남주가 사랑에 빠지는지 모르겠다고 하는데 큰아버지가문에 복수심으로 가지고 놀다가 버릴생각으로 데려왔는대 오히려 피에 끌리듯? 부에 익숙해지면 버리려 그랬는대 그게 아니여서? 쨋든 반한 이유 알거같아요 전 이런 남주 성격 좋아요 ㅎ
불쌍한 아이,wls***,0,중도 포기한 소설은 처음.. 중도 포기 안하고 읽으면 재밌나요.... 로맨스 소설을 읽으러 왔지 다른 소설 설명 들으러 들어온거 아닌데 ..
불쌍한 아이,dh1***,0,제가 아는 우유양님이 맞는지..중간중간 우유양님 특유의 대화법이 있어서 우유양님 소설인지 알았어요 애정하는 우유양님인데..이번 소설은 제일 난해하고 공감도 안되고 굉장히 실험적이었던거 같아요 저에겐.. 재탕은 안할거 같구요.. 수혁시점이 끝부분에 잠시잠깐 나와서 설명을 했어도 그래도 이해가 되지 않았구요..암튼..제일 불친절했던 우유양님작이네요.. 믿보작가님이라 묻지도 따지지도 않고 구매했는데..ㅜㅜ
불쌍한 아이,jul***,0,흠..... 소재는 항상 그렇듯 좋았는데... 이번 책은 왠지 대충 쓰신게 아닌가 싶네요....작가님 우환이 있으신가요? 평소 작가님 필력에 대한 기대치가 있는데 이번건 많이 아쉬움이 남네요.
불쌍한 아이,sky***,1,오..........     결국 도라의 정체는 확정된게없는거네요  와.................우................. 이런 늑대개를 읽었던때의 뒤통수 ㅋㅋㅋㅋㅋㅋㅋㅋ
불쌍한 아이,oft***,1,수혁 나쁜넘이네요 뒤늦은 후 도라의정체를알면서도 자신에 여자로만들면서도 이해보다는 오히려 소유욕에 갔갚네요 한편으로는 도라를생각하면 이해는가지만 그래도 그렇지.......ㅉㅉㅉ
불쌍한 아이,mgn***,1,"계략남,여주한정 저세상 집착남,여주를길들이다 남주가 여주한테 길들여짐,끝까지 남주계략모르고 행복하게 사는 여주,밝혀지지 않을 금단의 관계, 이런거 좋아하는 분들 추천!"
불쌍한 아이,num***,0,저는 좀 그랬네요..생각보다 씬이 빨리 나와서 적잖게 놀랐어요...여주도..저한테는 별로였어요
불쌍한 아이,ban***,0,둘이 친척이란건지 아니란건지..중요한게 빠진 느낌
불쌍한 아이,ram***,0,별로였어여.. 읽다 맘.. 샵에서 한 젤네일을 화장솜과 아세톤으로 호닥 지운 묘사에서 ?되어버림.. 작가님 남자분이신가?? 그외..에도 무언가의 환상이 있으신듯.. 약간 불쾌했음
불쌍한 아이,kis***,1,와씨 무서워 결말도 찝찝하네요
불쌍한 아이,snk***,1,잼있게 읽었어요^^
불쌍한 아이,sha***,1,이게 끝은 아닐 거야.아닐거얌...헠.  재탕하고 별점 올려요. 남주 무서워. 모르는게 약이네요. 여주는 남주가 만든 세상에서 쭈욱 그렇게 살겠네요. 시든 꽃 버리고 새로운 꽃처럼.
불쌍한 아이,you***,1,잘읽었지만 뒷맛이 쓰네요.여주 너무 불쌍하고 자존감도 없어서 더 안쓰럽네요. 남주는 정말 나쁜*임.
불쌍한 아이,ald***,1,저는 너무 재밌었어요.. 좋아요 우유양님 소설 너무 좋아요!
불쌍한 아이,ban***,1,반전 무섭네요 ^^;;;;   제 기준은 3.7 점 정도...
불쌍한 아이,gom***,1,휙휙 넘겨 보는 편인데 끝까지 긴장감때문에 홀린듯이 봄  결말 예상밖의 소름   근데 둘이 피가 섞었다는 건지 아니라는 건지  외전 주세요
불쌍한 아이,ben***,0,별거 없네요 내용이. 처음엔 잼나다가 머 아무것도 없구나 싶네요. 별로 불쌍하지도 않은 느낌. ㅠㅠ
불쌍한 아이,rkd***,1,와 남주 진짜..로맨스릴러답네요 재밌게 봤어요ㅠㅠ외전 기대할게용
불쌍한 아이,thw***,0,읽다가 중단했음 남주가 자꾸 여주보고 불쌍하다고 하니까 여주가 너무 무매력으로 보임 남주의 매력도 모르겠음
불쌍한 아이,pen***,0,우유양님 책 다봤는데 이책은 손꼽힐만큼 지루하네요
불쌍한 아이,eun***,0,음...........
붉은 늑대의 푸른 장미,jju***,1,믿고보는 작가님 작품이라 시간가는줄모르고 재미있게 읽고갑니다^^
붉은 늑대의 푸른 장미,goo***,1,갑자기 어화둥둥 생각나서 다시 보게 되네요ㅋㅋ 이것도 재밌지만 어화둥둥은 못따라가는듯
붉은 늑대의 푸른 장미,as9***,1,항상.신작.기대하게하는 작가님~~~ 감사히.즐감했어요^^
붉은 늑대의 푸른 장미,gim***,1,정말 재미있게 봤어요.  소유욕 질투남이 취향이었어요. 내 여자에게만 잘하는 남자 멋져요. 설렘설렘 수위도 좋고 술술 잘 읽었어요
붉은 늑대의 푸른 장미,man***,0,"이런 글이 평점 4점 넘는다니 너무 신기합니다. 글이 정말 안 읽히게 딱딱 끊어지는데다가 전개는 너무 뻔하고,  다른 분들 말씀처럼 너무너무너무 유치해요. 여주 무매력은 참고 읽어보려했는데, 남주도 무매력이라니. 여주에게 미친 듯이 집착하고 사나운 캐릭터 좋아하는데도, 남주에게 끌리지 않은 건 전체적으로 글이 유치해서인듯..."
붉은 늑대의 푸른 장미,chl***,0,어화둥둥 2  써주세요ㅜㅜㅜㅜㅜㅜㅜ
붉은 늑대의 푸른 장미,hes***,0,"글이 왜 이렇게 정신없고 읽기가 힘든가요,, 첨보는 작가님인데 책은 엄청 많이 내셨네요. 근데 글이 정말 안 읽혀요. 완독 포기하고 덮습니다. 밑에분 말씀대로 남주 묘사를 세뇌시키듯 계속해서 붉은 늑대 어쩌고 하는데 흥미롭지도 않고 재미도 없어요.."
붉은 늑대의 푸른 장미,mai***,1,아 남주 귀여워요ㅋㅋㅋㅋ 여주 앞에서 안절부절ㅋㅋㅋ 그래도 악역들한텐 칼같은거 보고 오 했어요ㅋㅋㅋ
붉은 늑대의 푸른 장미,tws***,0,공감순 리뷰를 보고 지를걸 ..ㅋㅋㅋ 킬링타임용으로 무난하지만 문체가 정신없고 뻔하다는거에 공감합니다
붉은 늑대의 푸른 장미,tet***,0,초반이 너무 재밌어서 기대했는데 기대에 못미쳤어요
붉은 늑대의 푸른 장미,nay***,1,여주만을 사랑하는 늑대황자네요~~
붉은 늑대의 푸른 장미,ljk***,0,재밌긴한데..신작이 맞는건지 왜 전에 쓰신것보다 필력도 내용도 이상하죠..분명히 딜런이 나와야 하는 자리에 로엔 두번씩나오고..예전에 쓰신거 등록하신건지 필력도 황제의 여우에 비해서 드다지..흠
붉은 늑대의 푸른 장미,mik***,0,씬만 야하면 뭐하누 캐릭이 아동인걸.  작가님 책을 다 읽자고 해서 샀는데 무지무지 유치찬란 촌스러움
붉은 늑대의 푸른 장미,rea***,0,애가 쓴 거 같아요. 배경은 서양풍인데 어휘는 동양풍이고...? 로판을 첨 쓰시나 하고 봤더니 꽤 많이 쓰셨네요?? 아무튼 글 느낌이 올드한거 보니 작가님이 나이는 있으신거 같은데 글이 너무 유치합니다. 돈 아끼세요...
붉은 늑대의 푸른 장미,ban***,0,근래 본것중 제일 구림...  별점알바가 정말 있는건지 혹시 작가 지인분들이 5점 주신건지 의심이 들 정도예요;;; 내용은 옛날 할리퀸 스탈이고요 세계관이라고는 1도 볼수 없고 일단 다른 분들 말씀처럼 글이 드럽게 안 읽혀요 진짜 뭔소리하는건지 작가님 본인도 모르는듯.... 문장이 말이 되면 뭐하나요? 문단이 말이 안되는데.. 같은말 반복무새 계속 남주가 붉다 어쩌고 아무리 소설속 캐릭터라고 해도 그렇지 여주는 걍 무색무취 존재감 1도 없고 1점도 아까워요 이거 보시려는분들 제발 공감순 리뷰 보세요 뜯어말리고 싶네요
붉은 늑대의 푸른 장미,ral***,1,"붉은 황제와 그의 반려, 그리고 불가능속의 기적이란 꽃말을 가진 푸른 장미. 그들을 둘러싼 일편단심 황제의 이상적인 판타지 이야기였습니다."
붉은 늑대의 푸른 장미,kis***,0,음.... 너무많은 가타부타 부연설명이 ..  간결하지않고  한페이지에 붉은 늑대의 설명이  왜그리 많은가요.. 눈에 들어오지않아서.. 언젠가 끝까지는 읽어볼께요.. 왠만하면 다읽고 리뷰쓰는데 .. 뭐라 표현을 못하겠네.. 팬들껜 미안해요
붉은 늑대의 푸른 장미,air***,0,리뷰믿고 구매했는데 참 구태의연한 내용에 여주 심리는 이해가 안가고...반도 못읽고 책장에서 지웠습니다
브리타니 연가,mau***,0,설명글이 넘 많아 읽기힘들었어요.. 그리고 어느분말처럼 남주 말투(존대/반말)이 일관성있으면 좋았을거 같아요.. 아무리 좋은 후기만있어도 역시 개취라는 걸 다시느낍니다.스토리자체는 나쁘지않는데 지루했어요.
브리타니 연가,eun***,1,"끝이 아쉽네요""지루한 감도 있었지만 그럭저럭 괜찮네요"
브리타니 연가,rai***,0,말이  넘~~넘 많아요 끝까지 혼났네
브리타니 연가,whi***,1,저는 재미있게 읽었어요..문신한 남자가 무섭지않고 멋져보이는건 작가님 덕분이겠죠?ㅎ  잘 읽고 갑니다~^^
브리타니 연가,jhj***,0,헉.  이게 끝인가요? 너무 아쉽네요. 외전으로 그 휴 이야기가 있었음 합니다 ㅠㅠ
브리타니 연가,sow***,1,"묵직한 소설이네요. 긴 대화가 많아 지루할 수 있어요. 이 소설은 풍경마저 진득하게 서술해서, 마치 멈추어 풍경을 보고 있는 기분을 느끼게 해줘요. 윤식당? 같은 느낌이에요. 내가 사는 늘 같은 공간이 아닌 전혀 다른 삶을 사는 또다른 누군가 얘기가 궁금했던지 끝까지 잘 봤어요."
브리타니 연가,gre***,0,정말 별로~~  대충읽었어요~~ 말이 넘 많네요
브리타니 연가,bom***,1,외전 절실해요 ㅠㅠ 정말 너무 좋네요. 남여주간에 대사가 굉장히 많은데 하나도 지루하지 않고 몰입했어요. 너무 좋았어요.
브리타니 연가,jju***,1,외전이 없어서요~  그것만 빼면 다 좋아요
브리타니 연가,kan***,0,평은 좋은 편이지만 제가 공감되지 안아서그런지 별로네요. 끝까지 봤지만 힘들었어요...
브리타니 연가,lir***,0,오랜만에 내용 있는 책이네요
브리타니 연가,sor***,0,너무 잔잔해서......잔잔합니다..
브리타니 연가,hap***,1,좋은소설 하지만 글이너무많아서 읽다가 기빨리는느낌이에요
브리타니 연가,hsw***,0,포카라의연인. . 먼저읽고. . 이책을읽었는데 . . 음 . .그닥 . .뭐라그럴까 . .제취는아니네요 . .ㅋㅋ 남주 .. 여주.  둘다.  .무매력이네요 . .
브리타니 연가,rad***,1,여행기? 수필? 현장답사기? 의도는 알겠는데 너무 지루 했음.  남주가 독특해 별두개
브리타니 연가,kb2***,1,속도가 안 나서 걱정했는데 읽을수록 만족스러워요 남주때문에는 눈물이 여주때문에는 짜증이 났는데 깨달음이 늦은 사람이 있으니까라는 생각
브리타니 연가,qwe***,1,많은로설팬들이  읽었으면 좋겠네요^^~
브리타니 연가,coc***,1,로맨스영화를 본것같은 느낌이네요.  뭔가 그들의 뒷이야기가 더 있었으면싶어 조금 아쉽네요.  그래도 재미있게봤습니다.
브리타니 연가,kdy***,1,끝이 아쉽지만 한편의 로맨스영화를 본 것 같아요 외전 내주세요^^
블라인드 러브  Blind Love ,the***,0,리뷰에 속았네요. 읽다가 페이지가 나갈지 않네요. 겨우 읽었네요. 여주도 남주도 무매력입니다.
블라인드 러브  Blind Love ,yeo***,1,전 이게 꽃을 꺾겠다보다 재미있어요!! 큰 기대는 없이 구매했는데 스토리도 꽤 탄탄하고 재미도 있고요!
블라인드 러브  Blind Love ,gre***,1,남주가 넘넘 좋았어요. 재밌게 잘 봐서 전 읽길 잘한 거 같아요. ㅎㅎ
블라인드 러브  Blind Love ,hye***,0,아 정말 말로 표현할 수 없을 정도로 짜증스런 캐릭터의 여주........
블라인드 러브  Blind Love ,thg***,0,분명 첫스타트는 굿이였는데.. 읽으면 읽을수록  ??? 물음표만 생겨나네요 여주는 술 마시면 여지를 주네요.. 그리고 남주비중 너무 없어요.. 그냥 그래요
블라인드 러브  Blind Love ,age***,1,고수위에 남주의 집착이 볼만했어요.
블라인드 러브  Blind Love ,hj3***,0,왜. . . . 잘나가다가. . . 급 이상한전개로마무리. . . .아쉽네요ㅜㅜ
블라인드 러브  Blind Love ,clu***,0,"이렇게 좋은 소재를 이렇게 지루하게 쓰실수가 있다는 사실에 놀랐습니다. 미리보기까지만 흥미진진하고 그 다음부턴 독백과 한탄, 과거 회상이 너무 자주, 길게 나와서 읽다가 숨넘어갈 뻔 했네요. 짐승같은 돌아이 연하남을 기대했건만 남주는 입만 걸고 행동은 너무 신사적이고, 여주는 답이 정해져 있음에도 고민만 하는 고구마네요. 남주 얼굴 보고 감탄할 시간에 씬을 좀더 넣으시지 . 많이 아쉽네요."
블라인드 러브  Blind Love ,pke***,0,무난하고 잔잔해요 서로 일편단심
블라인드 러브  Blind Love ,dlt***,0,너무 지루해요.. 안읽혀서 중도포기합니다
블라인드 러브  Blind Love ,smk***,0,도저히 못 읽겠어서 중간에서 하차요 ㅡㅡ 여주 도대체 뭔지 ㅡㅡ 남주랑 이러면 안돼 하지만 술만 먹으면 지가 나서서 남주 유혹하네요 남주랑 이러면 안돼 하는 이유도 딱히 없어보임 그리고 금수저인데 자기 실력대로 하고 싶어하는건 알겠는데 좀 강단이 있었으면 좋겠음 아주 그냥 갈대마냥 이라저리 휘둘리고 짜증 남주가 훨배 아깝다 진짜 왜 여주한테 안달복달 하는지 ㅡㅡ
블라인드 러브  Blind Love ,als***,0,여주 정말 못봐주겠어요 꽃뱀느낌이 ㅋㅋㅋㅋㅋ 술에 약하다고 여주캐릭터를 그려놓고 늘 술마시고 남주랑 자요 ㅋㅋ 또 평소엔 싫다 싫다 해놓고 술만취하면 남주를 꼬시는 ㅋㅋ 아진짜 꼴보기 싫더라구요 첫관계때도 술취해 남주테 모텔가자고 옷벗고 달려들더니 술깨면 천상 요조숙녀척하는 여주 ㅋㅋㅋㅋ 여주 회사에서 여주보고 여시라고 맨날 비꼬는 동료있는데 정말 그말이 딱이에요 여주때매 더 읽고 싶어도 진도가 안나가는 ㅜㅜ 그럼 남주라도 내 멱살 잡고 끌고갔음 좋겠는데 남주도 2% 모자른게 함정 ㅋㅋㅋㅋㅋㅋㅋ
블라인드 러브  Blind Love ,e77***,0,지루해요..중도 포기..쓸때없는장면을 너무길게 끄네요..
블라인드 러브  Blind Love ,h86***,1,저도 이런 집착당해 보고 싶어요. 남주 진짜 조으다요.
블라인드 러브  Blind Love ,hap***,0,중간하차 합니다  남주와 여주 사이에 독자가 알아야할 모든 감정적 지점들이 다 서술형으로 설명되어 있어서 같이 공감하고 감정이입을 느낄수 있는 겨를도 없이 어느새 두사람의 침실에 강제로 초대받은 더럽고 당황스런 느낌이 드네요 남주가 여주에게 하는 설레는 말들도 감흥없고 여주가 솔직히 남주를 가지고 노는듯한 기분이 들었네요
블라인드 러브  Blind Love ,kk7***,0,저는솔직히 미리보기에서 스토리가 흥미진진할꺼같았는데 갈수록 지루하고 남주는 여주밖에 모르는게 좋긴좋은데 여주는음....그냥먼가답답하기도하고 차라리 어릴때 얘기를 길게해서  하면더좋았을거같네요
블라인드 러브  Blind Love ,qwe***,0,전작을 재미있게보고 리뷰들도 좋아 망설임없이 구매했으나..안읽혀요ㅠ (작가님껜 미안하지만)한문장에 쓸데없이 서술이 많고 늘어져요ㅠ중도하차합니다.
블라인드 러브  Blind Love ,juh***,1,남주 너무 멋있어요~~
블라인드 러브  Blind Love ,yoj***,0,와 정말 못읽을 정도네요;;;; 중학생이 쓴 인소같아요 돈주고 산 것들 웬만하면 다 보는데 이건...;;;
블라인드 러브  Blind Love ,psy***,0,진짜 혹시나 하고 사봤는데 유치하고...개연성 없고 정말 별로네요
블라인드 러브  Blind Love ,key***,0,돈아깝....다고 몇자더써야
블라인드 러브  Blind Love ,tar***,0,"이거, 반값 반품 안될까요? 재미없고 지루해요."
블라인드 러브  Blind Love ,ald***,0,비싸고재미없음 진부하고피곤해서대충읽음 이게사랑인건가 여주의배부른투정가득 남주의맹목적인추종 같은클리셰지만 퀄리티가넘별로..가격은또비싸고요 오늘 이거랑 위드랑 TL소설 하나샀는데 다 별로ㅠㅠ 이게젤별로....내돈
블라인드 러브  Blind Love ,wkd***,0,여주의 독백이 너무 많고 뭔가 어수성하고 남주가 조연 같이 뜨문 뜨문 나오고 중간에 포기 했네요 악 내돈 ㅠㅡㅠ
블라인드 러브  Blind Love ,bab***,1,작가님이 글을 잘 쓰시네요. 재밌어요.
